ges_spec_names,TEFF,LOGG,FEH,LI1
gir_11031150-5902073_H665.0.fit,6011.0,4.44,0.33,2.23
gir_11031151-5852530_H665.0.fit,4838.0,4.69,0.09,1.22
gir_11031279-5839335_H665.0.fit,6200.0,4.19,-0.08,2.78
gir_11031377-5831227_H665.0.fit,4598.0,4.65,0.01,0.33
gir_11031393-5903412_H665.0.fit,5609.0,4.39,-0.56,1.17
gir_11031541-5852313_H665.0.fit,6092.0,3.77,0.05,2.75
gir_11031646-5847076_H665.0.fit,6194.0,4.3,0.03,3.12
gir_11032100-5832389_H665.0.fit,6285.0,4.17,0.0,2.85
gir_11032517-5835367_H665.0.fit,5830.0,4.65,0.29,2.6
gir_11032541-5830001_H665.0.fit,6240.0,4.18,0.34,1.93
gir_11032541-5837227_H665.0.fit,6010.0,4.37,0.13,2.43
gir_11032775-5833391_H665.0.fit,4951.0,4.86,0.04,1.38
gir_11032777-5833432_H665.0.fit,4549.0,4.79,-0.02,0.39
gir_11032881-5852184_H665.0.fit,5158.0,4.67,0.03,1.98
gir_11033063-5853147_H665.0.fit,6158.0,4.31,-0.04,3.03
gir_11033135-5903020_H665.0.fit,6477.0,4.15,0.1,1.78
gir_11033193-5855428_H665.0.fit,5638.0,3.76,0.19,1.25
gir_11033312-5848104_H665.0.fit,5992.0,4.33,-0.01,2.91
gir_11033316-5843589_H665.0.fit,5557.0,4.45,0.01,2.25
gir_11033368-5844468_H665.0.fit,6441.0,4.13,-0.09,2.52
gir_11033531-5841142_H665.0.fit,6712.0,4.19,0.0,2.44
gir_11033668-5837349_H665.0.fit,6203.0,4.29,-0.01,3.08
gir_11033731-5845390_H665.0.fit,5961.0,4.35,-0.01,2.91
gir_11033734-5824497_H665.0.fit,6247.0,4.32,0.0,3.11
gir_11033860-5847487_H665.0.fit,4859.0,4.6,-0.06,1.73
gir_11033861-5823035_H665.0.fit,5035.0,4.47,-0.38,0.96
gir_11033977-5844153_H665.0.fit,4857.0,4.65,0.27,0.67
gir_11034143-5856473_H665.0.fit,4874.0,4.67,0.1,1.49
gir_11034206-5831167_H665.0.fit,5977.0,4.54,0.05,2.97
gir_11034307-5843159_H665.0.fit,4854.0,4.51,0.09,1.45
gir_11034321-5841042_H665.0.fit,6774.0,4.13,0.0,3.28
gir_11034429-5857392_H665.0.fit,6747.0,4.27,0.03,3.14
gir_11034559-5842021_H665.0.fit,5399.0,4.28,0.11,2.25
gir_11034595-5906175_H665.0.fit,5055.0,3.37,-0.32,1.01
gir_11034712-5837205_H665.0.fit,6672.0,4.19,-0.03,2.54
gir_11034720-5836376_H665.0.fit,6271.0,4.16,-0.01,2.89
gir_11034760-5833191_H665.0.fit,5032.0,4.75,-0.07,2.07
gir_11034905-5848143_H665.0.fit,6613.0,4.25,-0.03,2.51
gir_11034928-5904447_H665.0.fit,5022.0,3.45,-0.15,1.09
gir_11034997-5900574_H665.0.fit,5438.0,4.28,0.02,2.35
gir_11035069-5849346_H665.0.fit,5148.0,4.22,-0.08,1.7
gir_11035147-5838362_H665.0.fit,6048.0,4.31,0.03,3.07
gir_11035216-5846064_H665.0.fit,5029.0,3.3,0.06,0.72
gir_11035579-5825356_H665.0.fit,6254.0,4.25,0.08,3.19
gir_11035663-5848396_H665.0.fit,5923.0,4.32,0.16,2.55
gir_11035879-5845487_H665.0.fit,6661.0,4.1,-0.02,2.6
gir_11035912-5844222_H665.0.fit,6166.0,4.3,0.0,3.07
gir_11040033-5903468_H665.0.fit,5542.0,4.35,0.38,1.01
gir_11040054-5844044_H665.0.fit,4682.0,4.71,0.11,0.74
gir_11040144-5845482_H665.0.fit,5825.0,4.35,-0.04,2.8
gir_11040152-5846004_H665.0.fit,4952.0,3.33,-0.33,1.01
gir_11040341-5838464_H665.0.fit,5867.0,4.37,-0.06,2.78
gir_11040529-5903083_H665.0.fit,5297.0,3.65,0.02,0.92
gir_11040770-5825119_H665.0.fit,6676.0,4.26,-0.2,2.35
gir_11040951-5827434_H665.0.fit,6407.0,4.18,-0.06,3.04
gir_11041131-5844455_H665.0.fit,5923.0,4.42,0.04,2.88
gir_11041176-5900565_H665.0.fit,4639.0,4.68,-0.07,0.31
gir_11041208-5825044_H665.0.fit,4854.0,4.67,0.11,0.91
gir_11041236-5845314_H665.0.fit,5748.0,4.39,0.03,2.45
gir_11041307-5903219_H665.0.fit,6941.0,4.2,0.05,3.4
gir_11041388-5845522_H665.0.fit,6215.0,4.26,-0.08,3.08
gir_11041539-5845095_H665.0.fit,6387.0,3.98,-0.08,1.93
gir_11041628-5840146_H665.0.fit,5176.0,3.89,-0.59,1.38
gir_11041666-5836492_H665.0.fit,5113.0,4.31,0.13,1.65
gir_11042080-5902585_H665.0.fit,6294.0,4.23,0.15,2.98
gir_11042118-5906578_H665.0.fit,6347.0,4.24,0.06,3.06
gir_11042204-5903386_H665.0.fit,5202.0,4.87,0.09,2.16
gir_11042317-5848583_H665.0.fit,6245.0,4.16,0.13,1.66
gir_11042387-5906052_H665.0.fit,6318.0,4.22,0.18,3.01
gir_11042438-5848353_H665.0.fit,5897.0,4.48,0.1,2.8
gir_11042543-5831393_H665.0.fit,5013.0,4.62,0.09,1.09
gir_11042797-5843085_H665.0.fit,6769.0,4.21,0.0,2.07
gir_11042817-5818143_H665.0.fit,6607.0,4.19,-0.03,3.27
gir_11042970-5841233_H665.0.fit,5172.0,4.62,0.14,1.16
gir_11043016-5820512_H665.0.fit,6748.0,4.24,-0.04,2.0
gir_11043020-5908012_H665.0.fit,5154.0,3.54,0.21,0.87
gir_11043323-5910423_H665.0.fit,6587.0,4.26,0.06,3.21
gir_11043450-5840097_H665.0.fit,5748.0,4.35,0.02,2.73
gir_11043576-5844135_H665.0.fit,5028.0,4.58,0.14,1.65
gir_11043683-5854583_H665.0.fit,5142.0,3.22,-0.31,0.96
gir_11043693-5859007_H665.0.fit,6504.0,4.15,0.06,2.95
gir_11043708-5841145_H665.0.fit,6210.0,4.19,0.0,2.78
gir_11043749-5839038_H665.0.fit,6112.0,4.32,0.0,2.91
gir_11043803-5839253_H665.0.fit,5091.0,4.67,0.03,1.62
gir_11043945-5823206_H665.0.fit,5503.0,4.37,-0.26,1.69
gir_11043954-5849393_H665.0.fit,6465.0,4.14,0.02,2.58
gir_11043956-5821320_H665.0.fit,5321.0,4.3,0.09,2.26
gir_11043984-5827354_H665.0.fit,5875.0,4.34,-0.09,1.9
gir_11044071-5842125_H665.0.fit,5034.0,3.1,-0.1,0.46
gir_11044121-5856473_H665.0.fit,6115.0,4.24,0.06,3.11
gir_11044255-5845574_H665.0.fit,5264.0,4.51,0.08,2.31
gir_11044279-5846403_H665.0.fit,6751.0,4.22,-0.06,2.01
gir_11044283-5834224_H665.0.fit,5654.0,3.7,0.0,1.4
gir_11044435-5851499_H665.0.fit,5156.0,3.32,-0.02,0.82
gir_11044466-5849413_H665.0.fit,6546.0,4.25,0.05,3.07
gir_11044521-5833063_H665.0.fit,5550.0,4.21,0.16,1.82
gir_11044760-5848115_H665.0.fit,4508.0,4.78,0.15,0.49
gir_11044869-5840147_H665.0.fit,6053.0,4.35,0.03,2.92
gir_11044904-5857139_H665.0.fit,5086.0,3.42,-0.12,1.44
gir_11044958-5835332_H665.0.fit,5842.0,4.5,0.33,2.55
gir_11044961-5838428_H665.0.fit,5829.0,4.69,-0.06,2.73
gir_11044967-5841472_H665.0.fit,6224.0,4.3,0.05,2.96
gir_11045009-5900140_H665.0.fit,5710.0,4.46,0.03,2.54
gir_11045163-5823295_H665.0.fit,4871.0,4.39,-0.04,1.82
gir_11045241-5836505_H665.0.fit,5471.0,4.28,0.17,2.29
gir_11045263-5829339_H665.0.fit,6281.0,4.17,0.02,2.76
gir_11045300-5845164_H665.0.fit,5510.0,3.53,0.32,1.01
gir_11045302-5855218_H665.0.fit,6369.0,4.22,0.06,2.1
gir_11045401-5822265_H665.0.fit,5720.0,4.46,0.15,2.49
gir_11045505-5847128_H665.0.fit,5835.0,4.52,0.08,2.77
gir_11045517-5822397_H665.0.fit,5234.0,4.7,-0.23,0.6
gir_11045607-5846451_H665.0.fit,4760.0,4.48,-0.08,0.84
gir_11045855-5908412_H665.0.fit,5677.0,4.02,0.16,1.3
gir_11045869-5831298_H665.0.fit,5962.0,4.34,0.2,2.57
gir_11045985-5827120_H665.0.fit,5044.0,4.09,0.14,1.38
gir_11050079-5856528_H665.0.fit,6936.0,4.22,-0.05,3.08
gir_11050119-5836244_H665.0.fit,6183.0,4.2,-0.01,3.02
gir_11050326-5903475_H665.0.fit,6627.0,4.14,-0.08,2.65
gir_11050351-5856056_H665.0.fit,4962.0,3.92,-0.6,1.13
gir_11050573-5844489_H665.0.fit,5017.0,3.67,0.04,0.78
gir_11050590-5857508_H665.0.fit,4929.0,3.16,0.02,0.51
gir_11050638-5842095_H665.0.fit,5765.0,4.19,-0.13,2.68
gir_11050645-5835340_H665.0.fit,6305.0,4.25,0.08,2.74
gir_11050755-5818463_H665.0.fit,5544.0,4.49,0.13,2.38
gir_11050994-5829498_H665.0.fit,6046.0,4.37,0.03,2.93
gir_11051158-5912275_H665.0.fit,4518.0,4.73,0.07,0.42
gir_11051186-5846302_H665.0.fit,5649.0,4.53,0.21,2.19
gir_11051304-5856084_H665.0.fit,5561.0,3.79,0.21,1.37
gir_11051407-5839488_H665.0.fit,6330.0,4.19,0.05,2.98
gir_11051477-5836545_H665.0.fit,5893.0,4.44,0.03,2.81
gir_11051484-5859095_H665.0.fit,6166.0,4.26,0.04,2.96
gir_11051641-5840316_H665.0.fit,5826.0,4.47,0.03,2.77
gir_11051737-5819307_H665.0.fit,6858.0,4.23,-0.02,3.2
gir_11051842-5843126_H665.0.fit,5234.0,3.63,0.06,1.6
gir_11051850-5849502_H665.0.fit,4876.0,3.22,-0.21,0.67
gir_11051887-5852300_H665.0.fit,4942.0,4.71,0.04,1.26
gir_11051969-5852216_H665.0.fit,4756.0,4.7,0.13,1.57
gir_11051971-5840208_H665.0.fit,6139.0,4.29,0.03,3.11
gir_11052132-5816448_H665.0.fit,5256.0,4.35,0.09,2.2
gir_11052187-5824570_H665.0.fit,6225.0,4.27,0.1,2.8
gir_11052221-5902237_H665.0.fit,4678.0,4.74,0.09,0.4
gir_11052238-5844358_H665.0.fit,6657.0,4.28,0.01,2.73
gir_11052243-5842013_H665.0.fit,4763.0,4.87,0.07,1.52
gir_11052261-5910269_H665.0.fit,4897.0,3.13,-0.04,0.61
gir_11052290-5843225_H665.0.fit,5828.0,4.54,0.18,2.37
gir_11052360-5843400_H665.0.fit,4475.0,4.63,0.02,0.9
gir_11052473-5843583_H665.0.fit,5756.0,4.54,0.17,2.56
gir_11052638-5851250_H665.0.fit,5052.0,4.63,0.01,1.93
gir_11052740-5818472_H665.0.fit,6622.0,4.26,0.02,2.46
gir_11052816-5831137_H665.0.fit,5443.0,4.25,0.02,2.19
gir_11052880-5837056_H665.0.fit,5129.0,4.65,0.1,1.46
gir_11052927-5832213_H665.0.fit,5264.0,4.3,0.1,1.37
gir_11052979-5829446_H665.0.fit,5127.0,4.54,-0.32,0.5
gir_11053097-5847491_H665.0.fit,5132.0,4.5,-0.01,1.44
gir_11053162-5837371_H665.0.fit,5806.0,4.43,0.05,2.73
gir_11053214-5857081_H665.0.fit,5297.0,4.26,0.11,1.74
gir_11053223-5859071_H665.0.fit,5105.0,4.71,-0.02,2.07
gir_11053233-5841192_H665.0.fit,6294.0,4.17,0.01,3.11
gir_11053328-5851061_H665.0.fit,6698.0,4.17,0.08,2.65
gir_11053403-5839094_H665.0.fit,6415.0,4.29,-0.04,2.69
gir_11053445-5838589_H665.0.fit,4629.0,4.68,0.11,0.42
gir_11053475-5829184_H665.0.fit,6704.0,4.22,0.03,2.69
gir_11053571-5849079_H665.0.fit,5095.0,4.66,-0.06,1.57
gir_11053580-5852123_H665.0.fit,6251.0,4.24,0.0,2.51
gir_11053586-5840512_H665.0.fit,5495.0,4.38,0.01,2.45
gir_11053605-5851374_H665.0.fit,5316.0,4.5,-0.17,0.89
gir_11053628-5857203_H665.0.fit,6534.0,4.26,0.29,2.82
gir_11053809-5913327_H665.0.fit,6497.0,4.04,-0.24,1.87
gir_11054001-5904341_H665.0.fit,6511.0,4.21,-0.02,2.71
gir_11054044-5855149_H665.0.fit,4559.0,4.74,0.15,0.09
gir_11054187-5843305_H665.0.fit,4641.0,4.84,0.13,0.37
gir_11054216-5824551_H665.0.fit,5391.0,4.19,0.2,2.09
gir_11054260-5837538_H665.0.fit,6598.0,4.14,-0.01,3.07
gir_11054384-5905457_H665.0.fit,6327.0,4.2,0.08,3.08
gir_11054489-5825334_H665.0.fit,6025.0,4.21,0.22,2.17
gir_11054562-5843251_H665.0.fit,5207.0,4.27,0.08,1.66
gir_11054757-5846152_H665.0.fit,6453.0,4.18,-0.03,3.13
gir_11054768-5913339_H665.0.fit,5322.0,3.82,0.09,1.77
gir_11054840-5846320_H665.0.fit,4668.0,4.59,0.11,0.67
gir_11054872-5847082_H665.0.fit,4605.0,4.7,0.09,0.88
gir_11054883-5830515_H665.0.fit,4730.0,4.64,0.15,0.81
gir_11054895-5905422_H665.0.fit,5044.0,3.13,-0.4,1.13
gir_11054909-5909492_H665.0.fit,6553.0,4.06,-0.16,1.86
gir_11054948-5840187_H665.0.fit,6183.0,4.35,0.12,2.98
gir_11054976-5852309_H665.0.fit,5082.0,3.27,0.03,0.81
gir_11054984-5858040_H665.0.fit,6072.0,4.0,-0.25,2.99
gir_11055001-5838567_H665.0.fit,6556.0,4.11,0.0,2.75
gir_11055013-5826099_H665.0.fit,6120.0,4.04,-0.11,1.83
gir_11055041-5844437_H665.0.fit,6218.0,4.31,0.06,3.05
gir_11055160-5846526_H665.0.fit,6354.0,4.12,-0.06,2.47
gir_11055161-5818516_H665.0.fit,6191.0,4.3,0.0,3.07
gir_11055165-5833128_H665.0.fit,5198.0,4.66,0.09,1.65
gir_11055179-5825121_H665.0.fit,4902.0,4.55,0.1,1.17
gir_11055220-5855347_H665.0.fit,6159.0,4.28,-0.04,2.96
gir_11055228-5910362_H665.0.fit,6290.0,4.2,0.03,2.82
gir_11055330-5837047_H665.0.fit,6249.0,4.25,0.04,3.21
gir_11055372-5846422_H665.0.fit,5318.0,4.19,0.05,1.71
gir_11055404-5848240_H665.0.fit,6839.0,4.02,-0.13,3.07
gir_11055411-5913028_H665.0.fit,6219.0,4.11,0.08,1.58
gir_11055424-5829074_H665.0.fit,5545.0,4.44,0.0,2.51
gir_11055654-5843589_H665.0.fit,4848.0,2.81,0.07,0.92
gir_11055783-5856344_H665.0.fit,6660.0,4.12,0.01,2.98
gir_11055784-5850510_H665.0.fit,5202.0,4.55,0.04,2.23
gir_11055898-5856254_H665.0.fit,5109.0,3.11,-0.01,1.05
gir_11060045-5906302_H665.0.fit,5073.0,4.52,0.19,0.64
gir_11060115-5848474_H665.0.fit,6305.0,4.17,0.13,1.71
gir_11060121-5850254_H665.0.fit,6581.0,4.19,-0.05,2.6
gir_11060132-5857103_H665.0.fit,5270.0,4.18,0.08,2.13
gir_11060148-5902581_H665.0.fit,6284.0,4.26,-0.02,3.15
gir_11060185-5828474_H665.0.fit,6235.0,4.26,0.04,3.15
gir_11060268-5853133_H665.0.fit,4674.0,4.72,0.09,0.66
gir_11060272-5856530_H665.0.fit,5065.0,4.53,-0.09,1.66
gir_11060426-5900411_H665.0.fit,5868.0,4.62,0.21,2.05
gir_11060442-5901343_H665.0.fit,6451.0,4.16,0.01,3.11
gir_11060522-5856061_H665.0.fit,6492.0,4.13,-0.05,2.8
gir_11060555-5855044_H665.0.fit,5142.0,3.3,-0.04,1.34
gir_11060562-5845112_H665.0.fit,6537.0,4.19,0.06,3.02
gir_11060579-5850329_H665.0.fit,4911.0,2.96,-0.5,0.69
gir_11060589-5821402_H665.0.fit,5895.0,4.47,0.04,2.71
gir_11060688-5829023_H665.0.fit,6662.0,4.2,0.0,2.85
gir_11060688-5859184_H665.0.fit,5283.0,4.28,0.13,2.28
gir_11060867-5843274_H665.0.fit,6595.0,4.33,-0.2,2.48
gir_11060883-5845516_H665.0.fit,6640.0,4.29,-0.05,2.65
gir_11060954-5825229_H665.0.fit,6782.0,4.22,-0.04,2.24
gir_11061081-5847119_H665.0.fit,6998.0,4.23,-0.1,2.73
gir_11061533-5852564_H665.0.fit,6782.0,4.19,0.04,2.6
gir_11061556-5854453_H665.0.fit,5151.0,3.65,0.19,0.68
gir_11061585-5841518_H665.0.fit,5195.0,4.52,0.28,1.0
gir_11061619-5852177_H665.0.fit,5006.0,4.5,-0.36,0.46
gir_11061737-5841378_H665.0.fit,4830.0,2.78,-0.03,0.43
gir_11061780-5839546_H665.0.fit,4501.0,4.57,0.07,0.68
gir_11061873-5830244_H665.0.fit,5320.0,4.72,-0.07,2.3
gir_11061887-5828259_H665.0.fit,6815.0,4.19,0.03,2.47
gir_11061994-5841257_H665.0.fit,6703.0,4.15,0.08,2.4
gir_11061995-5844489_H665.0.fit,5357.0,4.3,0.05,2.32
gir_11062061-5833093_H665.0.fit,5869.0,4.34,0.03,2.74
gir_11062180-5846500_H665.0.fit,5846.0,4.31,-0.03,2.82
gir_11062242-5849516_H665.0.fit,6639.0,4.18,-0.05,2.61
gir_11062273-5840579_H665.0.fit,5909.0,4.36,-0.09,2.75
gir_11062416-5853194_H665.0.fit,6749.0,4.19,-0.06,2.67
gir_11062466-5857125_H665.0.fit,6219.0,4.22,0.04,3.02
gir_11062506-5839444_H665.0.fit,5964.0,4.48,0.07,3.01
gir_11062530-5834341_H665.0.fit,6681.0,4.21,0.01,2.75
gir_11062533-5843191_H665.0.fit,5242.0,4.05,-0.03,1.23
gir_11062575-5909341_H665.0.fit,6201.0,4.34,-0.04,3.0
gir_11062589-5852279_H665.0.fit,5182.0,4.76,0.0,1.67
gir_11062806-5854123_H665.0.fit,5144.0,3.39,0.14,1.25
gir_11062857-5900549_H665.0.fit,5104.0,3.37,0.17,0.93
gir_11062887-5906560_H665.0.fit,4620.0,4.84,0.1,0.09
gir_11062905-5845014_H665.0.fit,6432.0,4.14,0.02,2.95
gir_11062915-5846464_H665.0.fit,5288.0,4.43,-0.12,2.3
gir_11062929-5830135_H665.0.fit,6705.0,4.23,-0.02,2.47
gir_11063100-5829462_H665.0.fit,5611.0,4.45,0.15,2.48
gir_11063370-5910551_H665.0.fit,4922.0,3.03,-0.5,0.99
gir_11063511-5824354_H665.0.fit,6739.0,3.95,0.1,3.32
gir_11063633-5841326_H665.0.fit,5307.0,4.52,-0.06,1.85
gir_11063769-5837029_H665.0.fit,5219.0,3.59,-0.45,0.98
gir_11063921-5907482_H665.0.fit,5826.0,4.46,-0.06,2.8
gir_11063929-5854036_H665.0.fit,4992.0,3.4,0.02,1.4
gir_11063937-5839582_H665.0.fit,5166.0,4.48,0.03,1.57
gir_11064172-5839199_H665.0.fit,5167.0,4.17,0.06,1.83
gir_11064553-5841241_H665.0.fit,6844.0,4.23,-0.07,3.2
gir_11064734-5837200_H665.0.fit,6097.0,4.33,0.04,2.76
gir_11064904-5844090_H665.0.fit,6106.0,4.31,-0.04,3.07
gir_11065085-5841061_H665.0.fit,4651.0,4.63,-0.33,0.8
gir_11065091-5858036_H665.0.fit,5314.0,4.57,0.03,1.82
gir_11065092-5854332_H665.0.fit,5078.0,3.13,-0.13,0.64
gir_11065155-5856101_H665.0.fit,4941.0,2.83,-0.41,0.34
gir_11065236-5859023_H665.0.fit,5092.0,3.36,0.18,0.92
gir_11065264-5844589_H665.0.fit,6258.0,4.13,-0.02,3.05
gir_11065400-5900568_H665.0.fit,4989.0,4.55,0.03,2.16
gir_11065444-5838316_H665.0.fit,5142.0,4.6,-0.02,1.69
gir_11065526-5846448_H665.0.fit,4762.0,4.54,-0.03,0.58
gir_11065658-5857009_H665.0.fit,5040.0,3.15,-0.04,0.6
gir_11065663-5845014_H665.0.fit,6130.0,4.26,-0.03,3.02
gir_11065751-5901116_H665.0.fit,5405.0,3.27,0.15,1.03
gir_11065760-5904007_H665.0.fit,5735.0,4.27,-0.03,2.65
gir_11065791-5841574_H665.0.fit,5168.0,4.2,0.02,1.71
gir_11065819-5856073_H665.0.fit,5006.0,3.13,-0.11,0.85
gir_11065821-5854085_H665.0.fit,5621.0,4.49,0.02,3.04
gir_11070026-5903368_H665.0.fit,6742.0,4.22,0.01,2.06
gir_11070365-5827193_H665.0.fit,6325.0,4.2,0.03,3.33
gir_11070414-5902087_H665.0.fit,6161.0,4.33,-0.32,2.82
gir_11070447-5905125_H665.0.fit,4879.0,3.21,-0.2,0.49
gir_11070636-5859365_H665.0.fit,5098.0,4.52,-0.07,1.83
gir_11070742-5826295_H665.0.fit,5040.0,3.72,-0.03,0.97
gir_11070825-5844390_H665.0.fit,4545.0,4.65,-0.22,0.26
gir_11070866-5830328_H665.0.fit,6728.0,4.14,0.0,2.43
gir_11070882-5827521_H665.0.fit,4874.0,4.6,0.06,1.01
gir_11070884-5846016_H665.0.fit,5924.0,4.27,-0.03,2.56
gir_11070908-5839114_H665.0.fit,5359.0,4.66,-0.12,2.08
gir_11070982-5855364_H665.0.fit,5277.0,4.59,0.27,0.97
gir_11071140-5859042_H665.0.fit,4818.0,4.76,0.12,1.48
gir_11071220-5843119_H665.0.fit,6879.0,4.18,-0.04,2.4
gir_11071237-5839189_H665.0.fit,5955.0,4.37,-0.04,2.93
gir_11071755-5839102_H665.0.fit,4599.0,4.6,-0.21,0.24
gir_11071992-5859586_H665.0.fit,5026.0,4.52,-0.04,1.88
gir_11072497-5826323_H665.0.fit,6094.0,4.2,-0.35,2.66
gir_11072755-5832584_H665.0.fit,6298.0,4.16,-0.04,2.67
gir_11072934-5838332_H665.0.fit,4912.0,4.68,-0.12,1.58
gir_11073012-5830467_H665.0.fit,5822.0,4.44,0.08,2.74
gir_11073024-5901201_H665.0.fit,6541.0,4.15,-0.05,2.98
gir_11073156-5834579_H665.0.fit,4679.0,4.69,-0.14,0.82
gir_11073255-5849406_H665.0.fit,5378.0,4.32,0.02,1.87
gir_11073265-5829335_H665.0.fit,4540.0,4.96,0.07,0.39
gir_11073478-5839296_H665.0.fit,4910.0,3.14,-0.37,1.01
gir_11073535-5827257_H665.0.fit,5651.0,4.22,-0.01,2.5
gir_11073699-5857004_H665.0.fit,5979.0,4.37,0.04,2.96
gir_11073790-5841499_H665.0.fit,5250.0,4.68,-0.13,2.25
gir_11074053-5841424_H665.0.fit,4542.0,4.67,-0.15,1.24
gir_11074076-5830044_H665.0.fit,4947.0,4.38,0.02,1.42
gir_11074411-5836334_H665.0.fit,4918.0,4.55,-0.29,0.86
gir_11074425-5849046_H665.0.fit,6134.0,3.82,0.36,3.29
gir_11074463-5851532_H665.0.fit,5341.0,4.01,0.02,1.73
gir_11075253-5844401_H665.0.fit,4811.0,4.7,-0.2,1.76
gir_11075263-5834373_H665.0.fit,5246.0,3.93,0.17,1.19
gir_11075363-5840311_H665.0.fit,5128.0,4.65,0.18,0.49
gir_11075432-5836059_H665.0.fit,5981.0,4.36,-0.04,2.89
gir_11075494-5844181_H665.0.fit,5107.0,3.49,-0.26,1.6
gir_11075547-5836312_H665.0.fit,4652.0,4.86,0.06,0.41
gir_11075772-5836556_H665.0.fit,5335.0,3.7,0.13,1.8
gir_11075901-5851550_H665.0.fit,4892.0,2.89,-0.43,1.11
gir_11080040-5856154_H665.0.fit,6000.0,4.49,0.02,2.84
gir_11080213-5851223_H665.0.fit,5044.0,3.36,-0.23,1.12
gir_11080410-5843358_H665.0.fit,5170.0,4.66,-0.12,1.82
gir_11080864-5844342_H665.0.fit,6761.0,4.04,0.06,3.18
gir_11081260-5852126_H665.0.fit,5783.0,4.67,0.02,3.09
gir_11081494-5856531_H665.0.fit,4894.0,2.8,-0.72,0.7
gir_11081880-5855189_H665.0.fit,5300.0,3.6,0.09,1.27
gir_11083128-5848276_H665.0.fit,6081.0,4.3,0.02,3.03
gir_11084038-5850429_H665.0.fit,5607.0,4.6,-0.12,2.43
gir_11084540-5854399_H665.0.fit,5532.0,3.95,0.2,1.28
gar_01021430-7059068_H665.0.fit,5097.0,2.62,-1.34,1.26
gar_01022062-7049130_H665.0.fit,4967.0,3.33,-1.22,0.91
gar_01022252-7051571_H665.0.fit,5065.0,2.52,-1.05,1.31
gar_01022638-7053121_H665.0.fit,5147.0,2.91,-1.05,1.4
gar_01022785-7054123_H665.0.fit,5129.0,2.65,-1.06,1.36
gar_01023043-7055071_H665.0.fit,5070.0,2.62,-1.1,1.09
gar_01023253-7050181_H665.0.fit,5159.0,3.57,-1.26,1.15
gar_01023256-7050382_H665.0.fit,5137.0,2.73,-1.1,1.3
gar_01023519-7050388_H665.0.fit,4818.0,4.48,-0.46,0.6
gar_01023898-7053232_H665.0.fit,5041.0,2.85,-1.32,1.18
gar_01024241-7051283_H665.0.fit,5031.0,2.94,-1.29,1.33
gar_01024651-7052351_H665.0.fit,5123.0,3.42,-1.3,1.32
gar_01024723-7048143_H665.0.fit,5099.0,2.6,-1.13,1.2
gar_01024857-7047287_H665.0.fit,5197.0,2.8,-1.08,1.42
gar_01024876-7050034_H665.0.fit,4989.0,3.32,-1.2,1.08
gar_01024965-7049253_H665.0.fit,5039.0,2.48,-1.11,1.43
gar_01024995-7051583_H665.0.fit,5076.0,2.58,-1.06,1.07
gar_01025132-7051316_H665.0.fit,5153.0,2.82,-1.26,1.44
gar_01025279-7052049_H665.0.fit,5052.0,2.6,-1.07,1.32
gar_01025280-7051083_H665.0.fit,4989.0,3.35,-1.2,1.12
gar_01025392-7049500_H665.0.fit,5058.0,2.47,-1.06,0.98
gar_01025648-7049404_H665.0.fit,5146.0,2.8,-1.24,1.21
gar_01025707-7051019_H665.0.fit,5051.0,2.49,-1.1,1.32
gar_01025723-7046200_H665.0.fit,5214.0,2.74,-1.09,1.43
gar_01025745-7048340_H665.0.fit,5096.0,2.59,-1.38,1.13
gar_01025784-7051086_H665.0.fit,5130.0,3.14,-1.18,1.29
gar_01025863-7049510_H665.0.fit,5100.0,2.67,-1.26,1.04
gar_01025878-7052044_H665.0.fit,5152.0,3.43,-1.18,1.25
gar_01025902-7048580_H665.0.fit,5114.0,2.59,-1.08,1.28
gar_01025971-7050215_H665.0.fit,5159.0,3.17,-1.22,1.11
gar_01030087-7055175_H665.0.fit,5075.0,2.57,-1.06,1.3
gar_01030096-7053177_H665.0.fit,5072.0,2.63,-1.08,1.26
gar_01030158-7049481_H665.0.fit,4921.0,3.32,-1.26,0.85
gar_01030203-7050559_H665.0.fit,5043.0,2.67,-1.31,1.24
gar_01030208-7051267_H665.0.fit,5279.0,3.34,-1.19,1.48
gar_01030258-7048230_H665.0.fit,5232.0,2.95,-0.99,1.51
gar_01030329-7052393_H665.0.fit,5055.0,2.9,-1.21,1.24
gar_01030366-7056213_H665.0.fit,5025.0,2.91,-1.26,1.34
gar_01030683-7054246_H665.0.fit,5099.0,2.57,-1.37,1.42
gar_01030886-7049561_H665.0.fit,5033.0,3.54,-1.06,1.08
gar_01030914-7047302_H665.0.fit,5137.0,2.72,-1.11,1.27
gar_01031003-7054338_H665.0.fit,5027.0,2.6,-1.08,0.98
gar_01031033-7052102_H665.0.fit,5064.0,3.32,-1.35,1.14
gar_01031273-7049395_H665.0.fit,5039.0,2.95,-1.27,1.07
gar_01031311-7053404_H665.0.fit,5179.0,3.24,-1.23,1.54
gar_01031378-7052412_H665.0.fit,5198.0,3.52,-1.33,1.56
gar_01031493-7053185_H665.0.fit,5123.0,3.25,-1.37,0.95
gar_01031507-7052010_H665.0.fit,5045.0,2.98,-1.21,1.38
gar_01031831-7052457_H665.0.fit,5149.0,2.75,-1.34,1.2
gar_01031835-7053166_H665.0.fit,5083.0,2.67,-1.04,1.3
gar_01031885-7049473_H665.0.fit,5026.0,2.96,-1.25,1.21
